Landuse,Geology,DEM,Slope,Curvature,Aspect,NDVI,SPI,TWI,Dis2catchment,Dis2drainage,Dis2road,Dis2fault,X,Y,label
3,3,158,24.89139938,19.29920006,225,5754,2.451009989,3.986740112,1238.961373,76.52979831,242.4480043,556.9937463,802465.3459,807824.6309,0
2,3,304,41.27629852,38.66889954,288.4349976,7728,1.13251996,1.393210053,12159.07161,766.938013,206.6047253,1159.834536,803034.3776,809310.3575,0
3,3,205,23.53860092,37.54330063,169.9920044,7464,2.724349976,4.386350155,7852.755792,1387.434568,267.3783908,779.8746737,805186.3264,808794.5953,0
2,3,208,33.22980118,14.42269993,164.3580017,7441,0.839933991,1.685789943,2989.132782,468.6168139,630.1969388,116.3077279,804934.9717,808854.1267,0
3,3,180,28.98719978,5.484360218,149.9309998,7912,1.01888001,2.200000048,2608.051076,505.2116411,127.6246356,375.2893573,805477.3686,809568.5031,0
2,3,193,26.7833004,48.82149887,180,7963,0.925787985,2.293090105,2923.901162,738.6858316,85.03176668,929.7626499,804293.3558,808073.6043,0
3,3,55,37.19240189,46.39500046,266.1860046,7797,1.333469987,1.885409951,4148.359347,586.8692529,10.14216542,192.1814977,804008.5975,807815.4697,0
3,3,176,16.39859962,53.35070038,30.96380043,7737,1.079399943,3.525769949,1365.638845,301.5336951,78.41102035,448.8783463,806659.7278,810422.9436,0
3,3,165,30.3416996,58.81029892,97.43139648,7689,1.073860049,2.145020008,2298.460386,182.7574687,185.1527173,559.7449089,806785.4051,810899.1946,0
2,3,168,35.55179977,29.19930077,317.8619995,7277,1.273489952,1.945389986,1814.224262,474.8476159,56.74418868,517.8662498,803253.2105,811117.4763,0
3,3,81,26.37190056,46.59410095,345.256012,7987,0.90784198,2.311029911,11.12888826,64.10979275,137.7902736,1277.868136,802135.3437,810542.0064,0
2,3,152,27.23450089,22.16839981,168.6900024,6771,2.544589996,3.872960091,1.81468963,720.1896009,250.7377517,1186.511494,801923.6766,809781.3278,0
2,3,284,21.98830032,6.298120022,180,5756,2.494329929,4.308060169,1320.008916,442.8366885,286.9025152,485.0083169,807625.4589,813776.5441,0
3,3,256,40.40990067,11.17619991,348.0239868,7369,1.101950049,1.423779964,1304.543083,191.3603741,85.89961263,393.4050891,807526.2399,815145.7656,0
3,3,45,23.32830048,35.78839874,69.44400024,7809,0.768379986,2.450500011,506.8716004,142.4041798,279.1351169,1121.051263,810423.4332,814874.5671,0
2,2,233,29.43740082,43.31850052,26.56509972,7717,0.690752983,1.834980011,2985.898002,617.7108279,446.8658179,121.6888455,808849.1592,815873.3712,0
3,2,98,43.37979889,36.95650101,304.1140137,7926,1.206279993,1.319450021,4.440815554,15.43888898,124.0026709,1328.474106,808055.4076,816071.8091,0
3,2,257,29.4375,7.874670029,349.6950073,7590,2.300189972,3.444410086,2434.90394,289.1015521,294.2029362,673.9196931,808544.8878,815972.5901,0
2,2,143,29.19020081,7.64564991,71.56500244,8244,0.680646002,1.845080018,3269.375004,498.9230924,393.7708248,80.3548644,810013.3282,815602.1727,0
3,3,284,30.4822998,36.53649902,149.0359955,7273,0.732904017,1.792819977,4084.6648,416.9179435,208.2428374,280.8066812,809748.7443,814848.1087,0
3,3,265,26.60829926,17.30319977,310.9140015,6316,3.115400076,4.497920036,2633.764767,179.1054418,74.30544456,141.659683,811845.5715,814762.119,0
3,3,397,26.89559937,19.5984993,95.71060181,7621,0.930649996,2.288229942,3262.204771,537.5441888,64.57917931,935.2765016,811602.6729,811584.3075,0
2,3,495,36.88150024,17.4810009,199.654007,6936,1.322180033,1.896700025,8997.638352,1052.664779,336.0208036,935.7822442,811334.4484,811919.5882,0
3,3,428,29.18880081,18.91279984,18.43490028,6130,1.779199958,2.943759918,9826.96196,458.1278924,68.97084823,593.6653893,811468.5606,812338.689,0
2,3,421,36.9756012,14.74419975,193.5700073,7019,0.979023993,1.546700001,3875.872519,635.6168109,162.5418874,291.4178465,808099.2114,813996.7535,0
2,3,236,15.57600021,4.55742979,84.80560303,6965,-0.0145661,2.540290117,3060.378924,242.0863525,387.9731737,465.1673722,809693.0646,814517.4546,0
3,3,317,23.18479919,50.13600159,135,7120,0.761474013,2.457400084,512.242419,307.0210495,365.8197651,447.5849575,809515.2642,814326.9542,0
3,3,161,20.43650055,42.72389984,151.6990051,6853,0.275671989,2.250060081,2545.170777,371.5399151,407.5947981,143.4712441,809997.8652,814593.6547,0
2,3,349,26.78219986,36.11660004,126.8700027,6705,0.925737977,2.293139935,8184.284531,1106.754756,183.7726978,116.8551905,809794.6648,815006.4055,0
2,3,390,24.89039993,14.20580006,112.3799973,7225,1.534680009,3.070499897,9524.802893,595.8829721,180.5847604,654.5773683,809553.3643,814949.2554,0
3,3,417,27.06769943,22.5461998,159.7749939,7013,0.591507018,1.934219956,526.3507774,137.0089072,147.5294597,591.6672753,809362.8639,814777.8051,0
2,3,303,29.04030037,4.755109787,270,7388,3.159399986,4.336150169,728.3427414,133.4579307,133.4579307,525.2736419,808494.4997,815769.4654,0
2,3,393,7.332349777,32.46789932,168.6900024,7557,1.168419957,5.269330025,2725.540235,760.41919,803.6334394,301.2012637,811629.8184,811324.4565,0
2,3,183,14.02719975,61.76649857,315,7297,-0.124103002,2.649830103,3419.352919,157.0529303,208.8130264,170.927396,810915.442,813943.8368,0
3,3,245,28.16320038,27.11070061,45,7819,0.984637022,2.234240055,652.2544771,116.2137898,328.8970413,156.9171887,809777.7314,815412.2772,0
2,1,204,36.34569931,16.84449959,84.09390259,7009,1.302639961,1.916229963,496.6813087,356.7872255,48.45848811,354.3773809,810068.7736,815981.1325,0
2,1,152,28.53009987,28.25790024,111.8010025,7195,0.653388023,1.872339964,2589.136524,602.2667819,425.6059872,402.6118694,810187.8364,815743.007,0
3,1,279,18.70599937,35.74200058,153.4349976,8003,0.52649802,2.692379951,2877.934083,252.0544469,127.6271835,1.397544052,809738.0438,815729.7778,0
3,3,336,29.72750092,14.47770023,135,7477,3.592920065,4.713560104,1843.204973,72.23514102,253.9023959,426.3201355,808124.0823,812224.0416,0
3,3,429,24.95400047,40.4178009,167.470993,7287,0.844430029,2.374449968,1730.138206,137.1515446,653.9370615,47.71997108,808441.5829,812369.5628,0
2,3,426,45.44720078,10.23309994,206.5650024,7189,1.625049949,1.593829989,6013.59505,814.2471908,101.0505013,1337.583266,808044.7071,812382.792,0
2,3,155,33.27009964,63.68519974,202.6199951,7705,1.188040018,2.030829906,5717.359805,778.7261077,189.4748834,1147.962483,807317.1015,811747.7907,0
2,3,370,27.0659008,28.57970047,237.0950012,7474,0.938004971,2.280869961,4739.494854,166.2648201,199.8407364,617.1565526,805716.3691,810702.6844,0
2,3,189,38.39369965,65.478302,307.2349854,7063,1.030189991,1.495540023,11307.8318,341.2220089,32.65307954,759.4340204,805782.5151,811059.8727,0
3,3,339,20.43510056,9.84733963,151.6990051,7627,2.008470058,3.98300004,2413.21249,859.9332876,118.1964828,751.3813918,806285.2244,810543.9341,0
3,3,370,32.55450058,11.27869987,108.4349976,7775,1.160660028,2.058209896,750.1722138,216.5932026,272.9149841,343.2256476,806258.766,810742.372,0
3,3,235,43.85860062,61.71210098,330.0679932,6064,2.262729883,2.34243989,602.0754996,551.6558226,353.1276715,663.861186,805359.1809,810636.5385,0
2,3,98,32.75600052,36.37039948,78.69010162,7709,1.168400049,2.050479889,2174.906279,324.6542228,67.9368602,548.7000712,802025.4242,810041.2248,0
3,3,405,34.43170166,47.39410019,186.3399963,6859,1.231870055,1.987010002,629.6651631,217.275068,254.5856367,688.4743627,804737.4088,809141.6397,0
3,3,277,35.14450073,3.450459957,165.4660034,6738,1.258419991,1.960459948,2154.728804,55.91441822,192.0248187,44.98655681,803096.9889,808175.9086,0
2,2,102,23.54179955,23.07789993,190.0079956,8158,0.778590024,2.440289974,1300.767146,160.199477,269.2281409,252.410205,802977.9261,807435.0737,0
2,3,316,40.40800095,29.87789917,348.0239868,5858,1.448459983,1.770419955,1856.713903,394.8031909,120.5932923,580.2246765,804075.9492,811496.436,0
2,3,196,27.94930077,16.44589996,334.6539917,6350,3.847949982,5.115530014,2094.232545,543.1888195,187.5362478,473.6914166,805584.0772,814089.3579,0
2,3,180,38.25320053,44.99020004,50.19440079,7125,1.371719956,1.847149968,2559.91639,327.1347193,49.34680888,208.2579292,805465.0144,814155.5038,0
3,3,212,32.75790024,22.75079918,318.1799927,6279,1.168480039,2.050400019,1964.460125,603.8487227,403.0318129,116.4067932,805187.2014,814089.3579,0
2,3,66,20.7765007,52.78359985,3.814069986,7443,0.640262008,2.578609943,0,454.3483312,49.63454186,1361.28874,805716.3691,814393.6293,0
2,3,355,40.99409866,31.16340065,64.17900085,6592,1.122580051,1.403149962,185.0489147,72.0274071,91.6836307,1822.935737,805835.4318,813494.0442,0
3,3,369,29.43630028,13.15410042,190.3049927,6937,1.037279963,2.181600094,163.8938851,324.4745687,126.3061243,336.0356481,805584.0772,813374.9815,0
2,3,320,53.93330002,42.13079834,72.89730072,6713,1.579869986,0.945854008,143.8402891,440.8996854,13.02349465,424.6823045,806047.0989,813388.2106,0
2,3,223,23.32780075,30.09469986,69.44400024,7581,1.114930034,2.797090054,145.5854926,73.2330639,215.3606721,989.0249151,806033.8697,813573.4193,0
2,3,101,12.87269974,31.67429924,83.65979767,7373,0.826497018,3.778670073,163.7747346,225.2571885,129.8078751,927.1598513,806126.4741,814155.5038,0
2,3,320,28.37310028,26.35470009,127.4049988,7444,1.745460033,2.977489948,282.6395936,369.9697558,321.339033,1395.807729,809566.0643,814023.2119,0
2,3,333,26.43219948,57.48550034,23.96249962,7015,0.910485983,2.308389902,235.3939827,63.526361,255.09003,778.1954675,809618.9811,813771.8572,0
3,3,204,44.47769928,52.80319977,64.09349823,8118,1.244629979,1.281100035,657.7071364,168.2629557,53.78341135,101.951407,808044.7071,811932.9994,0
2,3,100,19.6420002,26.79820061,81.86990356,7582,0.925737977,2.986279964,3073.97478,67.06240006,71.32070822,293.4404023,810267.2115,815002.1722,0
2,3,188,32.75630188,62.98540115,281.3099976,7142,1.168409944,2.0504601,3081.174048,348.6354626,40.70002479,564.8634444,805319.4933,810768.8304,0
3,3,247,17.0666008,11.41639996,80.53769684,7357,0.081962101,2.443769932,1731.120641,105.6702375,582.1319458,244.2003994,805107.8262,810861.4348,0
3,3,274,43.04859924,27.41710091,88.45179749,7433,1.541270018,1.67761004,1337.385198,238.9075686,202.2502021,245.5692762,805742.8275,813890.92,0
2,3,180,38.25320053,44.99020004,50.19440079,7125,1.371719956,1.847149968,4079.82418,460.627893,109.2014368,282.8507178,805465.0144,814155.5038,0
2,3,110,18.21380043,50.37020111,355.6010132,7463,1.537610054,3.760710001,3561.671864,63.38196118,112.3201913,419.4438212,805610.5356,814248.1082,0
2,3,119,14.5642004,37.94499969,209.0549927,7348,0.95479399,3.650379896,3746.17302,797.7938511,219.6862178,159.0535115,807198.0387,810742.372,0
2,3,86,22.59679985,64.71279907,194.0359955,8068,0.732833028,2.486040115,7419.345555,1213.788041,109.466028,887.4730369,807264.1847,810980.4975,0
2,3,232,39.16640091,64.05020142,73.81079865,7693,1.404379964,1.814489961,4889.350353,79.47629821,244.315782,530.7508041,806854.0797,811192.1646,0
2,3,162,55.28779984,48.80199814,233.5310059,7937,1.629950047,0.895776987,6680.355608,843.1585171,27.66037236,1278.459025,807846.2692,811800.7075,0
2,3,212,41.06489944,22.27470016,190.0079956,7860,1.125069976,1.400660038,9445.022485,547.0032719,12.85115407,680.3141512,807475.8518,811919.7702,0
2,3,210,32.75650024,45.10919952,281.3099976,7421,0.821847975,1.703879952,12762.97342,306.3446823,68.0614656,689.3673393,806073.5573,811192.1646,0
2,3,117,23.53960037,30.86849976,10.00800037,7214,0.431910008,2.093820095,10385.87793,270.1458128,17.14007843,89.95909315,805808.9735,811271.5397,0
2,3,236,38.72940063,42.34460068,24.14550018,7032,1.388790011,1.830090046,11238.06054,79.03147629,100.9321418,820.2575579,805557.6188,811006.9559,0
2,3,296,21.75259972,48.34180069,325.3049927,7140,1.789289951,3.626810074,12425.55324,448.4638294,95.00325053,975.2512203,806602.725,811655.1863,0
1,3,94,8.609600067,52.36019897,0,7060,0.820267975,4.595829964,10541.45486,904.2601296,221.7892792,898.5467278,808547.4164,809035.8061,0
2,3,289,32.43259811,19.73189926,173.1569977,7229,1.155969977,2.06291008,7687.35524,677.3296698,79.38575768,281.134841,810783.1501,811469.9776,0
1,3,316,24.42950058,1.667320013,180,7255,0.82031101,2.398560047,99.60777405,469.097874,47.91917026,605.2575107,810320.1283,811390.6025,0
2,3,487,35.68740082,36.34899902,341.5650024,7253,0.931912005,1.593819976,22.11567994,210.5503432,259.8063467,1185.913782,809658.6687,812951.6473,0
3,3,177,18.60840034,20.44650078,77.00540161,6929,0.52087599,2.697999954,922.7321837,478.7604938,512.7647329,517.446575,811127.1091,813798.3156,0
3,3,232,10.11699963,34.54719925,98.13009644,6870,3.692559958,7.139639854,71.06630255,853.6197402,234.3965743,653.8193275,804652.5215,808706.1787,0
3,3,264,25.89159966,33.60549927,98.97260284,7029,0.540067017,1.985659957,408.8466565,468.3125838,206.9239831,842.212795,804440.8544,808646.6473,0
2,3,79,24.89150047,12.63980007,112.3799973,6974,0.841574013,2.377300024,24.22542546,42.11434694,312.4957801,1079.495268,803779.3947,807865.8493,0
2,3,78,39.77700043,19.24029922,75.96379852,7798,1.426100016,1.792770028,690.2365174,34.86443248,202.7602997,1221.845782,803772.7801,807961.761,0
2,3,282,40.60409927,38.44979858,227.3860016,6845,1.455389977,1.763489962,2309.348953,513.7954493,460.1393161,733.50685,803584.2641,808755.5126,0
2,3,97,17.06620026,9.954999924,279.4620056,7195,1.814810038,4.176660061,1983.404442,351.8209494,294.8752847,332.4244412,802659.279,809747.0406,0
3,3,217,34.10279846,13.35400009,296.5650024,6760,1.219529986,1.999340057,2789.422178,159.7993762,227.3319906,376.91942,802945.0295,809696.2405,0
3,3,169,36.34270096,45.45539856,300.9639893,7923,1.30253005,1.916339993,3454.418226,558.6431155,41.12950562,1773.437726,803306.9803,810102.6413,0
3,3,126,38.05080032,29.52610016,358.1520081,8068,1.364449978,1.85442996,1089.285228,94.36962628,66.3798732,524.5186597,803228.6634,811588.5443,0
3,3,171,12.87209988,25.95499992,353.6600037,6623,0.133296996,3.085580111,8535.286549,1060.58085,138.8890324,506.040617,804807.7054,811275.3156,0
3,3,217,24.95339966,37.16109848,77.47119904,6600,0.497830987,2.027899981,2349.005972,589.6172779,500.4613916,691.7878349,804754.7887,810980.966,0
3,3,179,11.4137001,59.86539841,90,6715,2.648430109,5.848559856,33.90805378,196.3434754,304.5028484,1960.819622,804979.6849,811027.2682,0
2,3,335,27.06710052,16.94939995,110.2249985,6774,0.938054025,2.280819893,4043.846195,245.5891484,185.0146024,673.7416814,805346.7951,813332.4551,0
3,3,167,28.21520042,13.45540047,221.1860046,5352,3.18404007,4.429279804,5986.853842,223.4005725,59.00633758,568.6270888,804688.6427,813315.9186,0
2,3,135,36.31219864,27.13199997,254.0549927,5699,2.053459883,2.669490099,9393.76154,336.4445714,192.479279,382.4982517,804529.8924,813577.1952,0
2,3,341,22.67200089,21.06640053,244.9830017,6220,0.389957994,2.135770082,9753.583348,429.4649557,183.7746959,293.728771,806009.5776,812915.0741,0
2,3,302,16.39929962,32.4958992,239.0359955,6483,1.484910011,3.931190014,1016.696293,105.1534615,7.902425227,827.221924,805779.3897,812870.0948,0
3,3,315,19.36660004,23.00020027,201.0379944,7337,2.509799957,4.60089016,1294.773074,153.9110256,131.5577801,854.9564352,806456.7244,812753.6779,0
2,3,327,40.63079834,25.16970062,0,6695,1.456329942,1.762549996,764.6924508,64.02345956,259.0109987,615.7989648,806536.0995,812970.6367,0
2,3,183,19.73180008,28.17029953,50.71060181,7327,2.19355011,4.24420023,200.5382791,183.2956267,48.11183158,184.0774212,806350.8908,813338.4082,0
3,3,229,27.06719971,13.92269993,32.90520096,7610,0.591485023,1.934239984,40.55685062,407.6352421,37.87549987,420.4564448,806004.286,813608.2838,0
2,3,253,10.11800003,25.71409988,225,6145,3.287199974,6.734069824,131.7975042,220.6221541,51.62550082,413.6443457,807224.194,814143.3429,0
2,3,390,30.34320068,36.40800095,172.5690002,5944,0.727346003,1.798380017,27.53171506,142.5704764,175.8834259,385.9021735,807723.7283,814134.8762,0
2,3,434,24.29710007,12.16730022,333.4349976,6807,0.814163029,2.404710054,15.3947092,243.345686,20.39420696,1055.77422,807596.728,814792.8963,0
1,3,166,23.25699997,12.1008997,273.3659973,7081,0.764953971,2.453919888,384.3503249,73.1501886,81.02504287,423.7928359,807406.2276,815396.1475,0
1,3,109,15.20650005,52.1792984,248.1990051,7462,-0.0397631,2.565490007,183.874725,13.20158641,89.06126016,80.85929711,807295.1024,815515.2102,0
2,3,64,20.17690086,40.61520004,15.94540024,7497,0.261752993,2.263979912,54.36761343,116.3957946,9.097308077,567.1216315,807402.2589,816511.3685,0
2,3,36,15.9357996,34.23939896,45,6539,1.801229954,4.308020115,66.5317903,59.32074112,1.722904375,1074.515084,807465.759,816229.5867,0
1,2,194,33.23320007,46.63399887,285.6419983,7625,1.186640024,2.032239914,0.958236837,420.8122128,6.834231205,837.9077401,808275.3856,815945.159,0
1,1,94,28.53039932,27.78980064,111.8010025,7033,0.653402984,1.87232995,2487.120543,22.75715113,49.87934325,201.4198095,809366.7941,816560.3165,0
1,3,183,21.43470001,32.72200012,45,7160,0.327886999,2.197839975,3914.349717,2.56981456,16.2532572,471.6062511,809831.1387,814216.324,0
1,2,68,15.57429981,14.95269966,84.80560303,7408,0.331898004,2.886980057,3005.62622,30.50137336,2.191535386,2.031974601,809647.6457,808593.5483,0
3,3,452,14.56470013,23.8593998,209.0549927,7506,-0.084891602,2.610620022,2316.620617,81.39598924,33.97314574,357.5133481,808210.4592,812644.5477,0
2,3,435,0,0,300,2179,0.9,7.3,1122.551199,89.48667823,15.33760798,342.0420863,808015.7255,813081.8519,0
3,3,415,34.72060013,16.01269913,259.5090027,6038,0.896089971,1.629639983,1107.371663,221.0118771,324.2260604,43.54556181,807609.3247,812916.7516,0
2,3,259,34.10329819,24.0177002,63.43489838,7720,0.872978985,1.652750015,8.831287896,534.9833699,4.817104738,7.967855696,805211.1365,810709.0638,0
2,3,297,38.07920074,10.6413002,255.0690002,6899,1.018900037,1.506829977,68.57263797,116.4369051,67.13733926,703.0338896,804914.8026,810603.2303,0
2,3,253,10.87880039,63.94449997,23.19860077,7085,2.15737009,5.455949783,22.88970867,123.1318831,399.9824553,629.8547379,804576.1353,810666.7304,0
2,3,227,29.43549919,20.40940094,63.43489838,6706,1.037240028,2.181629896,328.6575585,422.6431485,216.4271362,753.1567426,803665.9668,811471.0654,0
2,3,133,41.44100189,26.23189926,300.9639893,4187,1.138309956,1.387420058,322.8097944,553.9067499,9.382430639,1001.036469,803729.4669,811672.1491,0
3,3,296,51.69120026,56.85950089,336.5010071,6028,1.845160007,1.37372005,503.2167565,807.7879586,450.4955608,887.7850451,804173.9678,811693.3158,0
3,3,84,40.30730057,41.71030045,112.7509995,8064,1.098320007,1.427410007,123.5687436,731.2364961,13.61317823,942.3050617,806449.389,809640.145,0
2,3,192,24.29509926,10.00529957,153.4349976,7802,0.814069986,2.404809952,148.2452737,242.2958819,2.508876094,1281.881732,806311.8054,809788.312,0
3,3,194,25.8920002,49.44630051,117.8970032,7791,1.579810023,3.025360107,107.7939577,9.780233404,149.7908916,1856.50362,806100.1383,809714.2285,0
2,3,244,35.6855011,22.39719963,108.4349976,7276,0.931842983,1.593889952,3.305409051,201.7673967,13.10875791,1483.481042,805380.4702,809248.5609,0
2,3,338,33.3465004,1.557150006,122.4710007,7496,0.844376028,1.681349993,676.9956323,203.9905528,10.62849999,749.6451874,805126.4697,809417.8946,0
2,3,86,31.28840065,36.98289871,138.3659973,7362,1.111420035,2.107460022,888.0696091,117.0272066,117.2563568,805.7940292,806618.7227,809364.9778,0
2,1,60,15.20720005,4.227089882,158.1990051,7593,-0.039719,2.565449953,1128.543438,238.8154389,64.67448901,606.7729766,809783.1457,808306.6424,0
1,1,30,16.95919991,48.95849991,65.55599976,7267,0.421835989,2.797039986,2054.732746,4.55160316,66.23002633,111.2331326,811753.8104,816456.9498,0
3,3,592,24.2961998,17.82690048,333.4349976,7203,0.814121008,2.404750109,2523.770208,59.72506957,62.54769938,143.6290794,810533.3059,812557.2264,0
